datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-09-14 22:00:00,3,0,1,2,27.06,31.06,65,8.9981,20,140,160
2012-06-06 14:00:00,2,0,1,1,26.24,31.06,38,0,111,191,302
2011-11-03 14:00:00,4,0,1,1,21.32,25,52,11.0014,32,120,152
2011-03-03 15:00:00,1,0,1,1,9.84,14.395,23,0,6,62,68
2012-05-13 2:00:00,2,0,0,2,22.14,25.76,68,11.0014,22,60,82
2011-07-06 12:00:00,3,0,1,2,30.34,34.85,66,6.0032,38,114,152
2011-04-10 6:00:00,2,0,0,2,14.76,18.18,93,6.0032,0,4,4
2012-02-06 9:00:00,1,0,1,1,7.38,10.605,80,7.0015,8,269,277
2011-02-06 19:00:00,1,0,0,1,11.48,14.395,61,8.9981,1,20,21
2011-05-07 14:00:00,2,0,0,3,24.6,31.06,35,11.0014,143,235,378
2011-02-06 0:00:00,1,0,0,1,10.66,12.88,70,12.998,2,37,39
2012-03-07 14:00:00,1,0,1,1,21.32,25,36,22.0028,38,137,175
2012-05-11 3:00:00,2,0,1,1,18.86,22.725,41,19.0012,5,8,13
2011-09-02 0:00:01,3,0,1,1,27.81439958,30.51440956,68,12.59584061,8,49,88
2012-03-09 16:00:00,1,0,1,1,19.68,23.485,23,27.9993,51,292,343
2011-10-18 23:00:00,4,0,1,2,21.32,25,77,12.998,7,63,70
2011-07-11 7:00:00,3,0,1,1,28.7,33.335,74,16.9979,28,289,317
2011-04-05 10:00:01,2,0,1,3,14.35874642,16.05892919,79,26.90032266,0,24,39
2012-08-09 8:00:00,3,0,1,1,29.52,34.85,74,7.0015,28,670,698
2012-07-07 21:00:01,3,0,0,1,36.73615079,40.44335093,39,12.57849506,49,146,178
2012-09-04 13:00:00,3,0,1,1,32.8,37.88,55,30.0026,72,203,275
2011-11-03 2:00:00,4,0,1,1,13.94,16.665,76,8.9981,2,5,7
2012-04-01 22:00:00,2,0,0,3,20.5,24.24,63,7.0015,7,61,68
2012-12-18 17:00:00,4,0,1,1,16.4,20.455,47,30.0026,39,533,572
2012-02-03 4:00:01,1,0,1,1,11.34484493,12.88439531,62,16.1312414,0,1,1
2011-05-05 10:00:01,2,0,1,1,20.00095641,23.38478539,43,19.37532807,36,100,124
2012-08-04 8:00:00,3,0,0,1,30.34,36.365,72,12.998,49,132,181
2012-09-05 17:00:00,3,0,1,1,31.16,36.365,66,16.9979,83,780,863
2011-03-18 5:00:00,1,0,1,1,15.58,19.695,66,11.0014,2,8,10
2011-04-01 13:00:01,2,0,1,1,15.63331306,17.674828,52,24.0612287,31,100,87
2011-07-15 22:00:00,3,0,1,1,27.06,31.06,57,15.0013,71,152,223
2012-02-04 10:00:00,1,0,0,1,9.84,12.88,87,7.0015,31,193,224
2012-02-09 20:00:01,1,0,1,1,12.46476692,17.22588866,36,0,6,236,217
2012-01-13 17:00:00,1,0,1,1,11.48,12.12,33,27.9993,15,317,332
2012-04-18 21:00:00,2,0,1,2,17.22,21.21,82,6.0032,24,165,189
2011-02-16 20:00:00,1,0,1,1,15.58,19.695,43,12.998,10,108,118
2011-08-04 8:00:01,3,0,1,2,29.25006267,33.11919898,83,24.72932956,37,361,397
2012-03-08 1:00:00,1,0,1,1,18.86,22.725,63,22.0028,4,17,21
2011-10-03 18:00:00,4,0,1,2,16.4,20.455,76,11.0014,28,384,412
2011-10-17 7:00:01,4,0,1,2,19.44780702,23.54801189,57,12.33244497,9,296,269
2011-02-15 23:00:02,1,0,1,2,7.48218741,15.41919297,43,6.528657685,2,35,28
2011-01-08 21:00:00,1,0,0,1,4.92,5.305,39,23.9994,2,35,37
2011-06-05 12:00:00,2,0,0,2,26.24,30.305,69,7.0015,123,212,335
2012-06-04 7:00:00,2,0,1,1,22.96,26.515,60,15.0013,13,504,517
2012-04-06 6:00:00,2,0,1,1,12.3,13.635,49,26.0027,0,80,80
2012-12-17 22:00:01,4,0,1,2,17.38470367,20.60480242,95,9.716829897,0,58,37
2011-03-13 18:00:00,1,0,0,1,16.4,20.455,43,23.9994,55,92,147
2012-04-11 17:00:00,2,0,1,1,17.22,21.21,35,26.0027,52,527,579
2012-02-13 5:00:00,1,0,1,1,4.1,6.06,58,8.9981,0,17,17
2011-12-19 0:00:00,4,0,1,1,8.2,11.365,75,6.0032,3,14,17
2012-09-13 18:00:01,3,0,1,1,26.79098027,31.28059502,52,16.5675993,114,748,838
2011-06-19 6:00:00,2,0,0,2,27.06,30.305,78,11.0014,11,22,33
2012-05-17 7:00:00,2,0,1,1,22.14,25.76,73,26.0027,25,449,474
2011-08-13 9:00:00,3,0,0,2,28.7,33.335,74,11.0014,70,138,208
2011-08-12 23:00:01,3,0,1,1,27.64676818,31.98643658,54,0,48,89,157
2012-11-01 4:00:00,4,0,1,2,13.94,17.425,66,7.0015,2,8,10
2012-04-06 21:00:01,2,0,1,1,17.30717743,21.77418615,24,8.393298341,45,125,219
2011-06-07 14:00:00,2,0,1,2,32.8,36.365,43,19.0012,34,112,146
2011-03-06 19:00:00,1,0,0,3,12.3,12.88,100,32.9975,0,11,11
2012-01-13 12:00:00,1,0,1,1,9.84,9.85,38,32.9975,14,140,154
2011-01-07 21:00:01,1,0,1,1,6.494156556,7.972638574,45,9.972009052,5,39,54
2012-03-18 1:00:00,1,0,0,1,18.86,22.725,82,8.9981,25,88,113
2012-08-05 16:00:00,3,0,0,1,33.62,37.88,46,16.9979,143,278,421
2011-11-17 19:00:00,4,0,1,1,12.3,14.395,45,15.0013,7,210,217
2012-08-10 9:00:00,3,0,1,2,26.24,28.79,89,0,21,199,220
2012-01-17 8:00:00,1,0,1,3,12.3,14.395,81,19.0012,3,90,93
2011-05-01 7:00:00,2,0,0,2,17.22,21.21,77,6.0032,7,26,33
2011-07-19 13:00:00,3,0,1,1,35.26,41.665,53,7.0015,33,139,172
2012-06-07 3:00:00,2,0,1,1,20.5,24.24,77,7.0015,0,5,5
2012-04-01 8:00:00,2,0,0,2,14.76,18.18,76,6.0032,37,88,125
2012-10-05 7:00:00,4,0,1,1,21.32,25,83,7.0015,11,417,428
2011-12-13 18:00:00,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
2012-03-06 16:00:00,1,0,1,1,14.76,16.665,32,19.0012,22,228,250
2012-07-11 14:00:02,3,0,1,1,33.18673013,35.49449609,39,14.52465152,64,166,240
2011-02-19 7:00:00,1,0,0,1,15.58,19.695,17,35.0008,6,16,22
2011-11-05 2:00:00,4,0,0,1,12.3,13.635,52,22.0028,7,24,31
2012-07-15 9:00:00,3,0,0,2,29.52,34.85,79,0,58,163,221
2011-02-04 13:00:00,1,0,1,2,10.66,12.88,50,15.0013,9,73,82
2011-09-18 17:00:00,3,0,0,2,22.96,26.515,64,12.998,95,230,325
2012-04-18 20:00:00,2,0,1,2,17.22,21.21,77,7.0015,8,252,260
2012-02-08 13:00:00,1,0,1,2,11.48,14.395,61,7.0015,15,111,126
2012-02-17 0:00:01,1,0,1,2,12.15718206,17.55016517,87,0,6,15,9
2011-08-14 16:00:00,3,0,0,1,30.34,34.85,66,11.0014,116,176,292
2011-10-19 5:00:00,4,0,1,3,20.5,24.24,100,7.0015,0,3,3
2011-03-14 8:00:00,1,0,1,2,12.3,15.15,56,8.9981,24,217,241
2011-12-04 9:00:00,4,0,0,1,12.3,16.665,81,0,12,114,126
2011-01-09 16:00:00,1,0,0,1,8.2,8.335,34,30.0026,13,79,92
2011-11-09 12:00:00,4,0,1,1,20.5,24.24,51,11.0014,24,156,180
2011-04-17 17:00:00,2,0,0,1,22.96,26.515,30,30.0026,143,163,306
2011-09-15 12:00:00,3,0,1,2,27.06,31.06,69,19.9995,31,148,179
2011-07-08 19:00:00,3,0,1,1,27.06,30.305,83,6.0032,45,225,270
2012-10-07 23:00:00,4,0,0,1,14.76,17.425,93,8.9981,12,68,80
2011-11-03 21:00:00,4,0,1,1,16.4,20.455,76,8.9981,4,140,144
2011-07-14 13:00:00,3,0,1,1,31.16,33.335,33,22.0028,39,138,177
2012-02-07 19:00:00,1,0,1,1,15.58,19.695,43,15.0013,11,327,338
2012-07-17 4:00:00,3,0,1,1,29.52,34.09,62,0,0,7,7
2011-07-03 15:00:00,3,0,0,1,34.44,40.15,53,19.9995,194,182,376
2012-11-11 21:00:00,4,0,0,1,18.04,21.97,67,15.0013,44,127,171
2012-04-12 12:00:00,2,0,1,1,18.86,22.725,41,30.0026,60,199,259
2011-01-05 10:00:00,1,0,1,1,9.02,9.85,37,22.0028,4,53,57
2012-02-10 20:00:00,1,0,1,2,13.12,17.425,57,0,7,144,151
2011-07-11 16:00:00,3,0,1,1,35.26,42.425,56,26.0027,57,182,239
2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18
2011-06-04 12:00:00,2,0,0,1,28.7,31.82,32,11.0014,150,270,420
2011-10-13 16:00:01,4,0,1,1,27.6362903,31.58246569,76,14.37653977,46,259,297
2012-06-10 11:00:00,2,0,0,1,31.16,34.09,45,6.0032,184,315,499
2011-05-19 16:00:00,2,0,1,1,23.78,27.275,64,12.998,55,247,302
2011-10-17 18:00:00,4,0,1,1,22.96,26.515,60,0,49,469,518
2011-11-19 3:00:02,4,0,0,1,11.55025866,11.9328649,48,16.6770591,6,16,1
2012-10-18 0:00:00,4,0,1,1,18.86,22.725,88,12.998,4,53,57
2011-05-05 23:00:01,2,0,1,1,19.63024014,24.13583122,42,12.58508497,14,78,136
2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80
2011-06-13 13:00:00,2,0,1,1,28.7,31.82,37,0,53,174,227
2012-02-17 1:00:00,1,0,1,2,12.3,16.665,93,0,2,16,18
2012-03-15 13:00:00,1,0,1,2,27.06,31.06,41,6.0032,62,211,273
2012-03-15 12:00:00,1,0,1,2,25.42,31.06,50,8.9981,59,206,265
2011-03-16 7:00:00,1,0,1,2,12.3,14.395,93,12.998,10,101,111
2011-04-17 11:00:00,2,0,0,1,18.86,22.725,41,27.9993,119,185,304
2012-11-09 11:00:00,4,0,1,1,16.4,20.455,47,19.9995,66,185,251
2012-10-09 3:00:00,4,0,1,3,14.76,16.665,87,19.0012,0,3,3
2012-09-15 14:00:00,3,0,0,1,27.88,31.82,34,22.0028,325,390,715
2011-06-15 17:00:01,2,0,1,1,29.56238095,31.63721553,26,5.990954144,88,558,645
2012-01-16 10:00:01,1,1,0,2,5.464767004,6.913373639,59,12.9985374,20,106,150
2011-09-16 20:00:00,3,0,1,2,20.5,24.24,55,0,41,184,225
2012-04-12 18:00:00,2,0,1,1,20.5,24.24,27,26.0027,63,547,610
2012-11-03 10:00:00,4,0,0,1,14.76,16.665,46,26.0027,68,260,328
2011-06-08 15:00:00,2,0,1,1,37.72,43.94,40,11.0014,28,100,128
2011-02-18 17:00:00,1,0,1,1,27.06,31.06,34,23.9994,52,275,327
2011-07-06 11:00:00,3,0,1,2,29.52,34.85,74,0,24,103,127
2012-06-18 18:00:00,2,0,1,2,25.42,30.305,69,11.0014,47,595,642
2012-10-19 19:00:00,4,0,1,1,22.14,25.76,88,11.0014,19,213,232
2011-07-12 12:00:00,3,0,1,1,35.26,39.395,44,19.9995,38,125,163
2011-02-01 13:00:00,1,0,1,2,8.2,12.88,86,0,3,49,52
2012-05-14 18:00:00,2,0,1,2,23.78,27.275,83,0,17,283,300
2011-11-06 18:00:00,4,0,0,1,17.22,21.21,71,7.0015,39,146,185
2012-01-01 18:00:00,1,0,0,3,18.86,22.725,59,16.9979,25,81,106
2012-12-18 3:00:00,4,0,1,1,17.22,21.21,88,12.998,0,5,5
2012-03-12 0:00:00,1,0,1,1,15.58,19.695,54,12.998,4,20,24
2012-02-10 10:00:00,1,0,1,2,10.66,13.635,48,8.9981,5,119,124
2012-08-12 4:00:00,3,0,0,1,26.24,30.305,69,6.0032,2,8,10
2012-12-11 18:00:00,4,0,1,1,13.12,15.15,53,15.0013,23,523,546
2011-03-09 7:00:00,1,0,1,2,9.84,12.12,87,11.0014,18,123,141
2011-09-03 3:00:00,3,0,0,1,25.42,29.545,73,11.0014,17,18,35
2011-02-17 17:00:00,1,0,1,2,23.78,27.275,32,19.9995,18,256,274
2011-04-19 19:00:01,2,0,1,2,21.26410041,23.54907731,73,15.41396056,35,254,312
2012-05-10 13:00:00,2,0,1,1,22.14,25.76,39,30.0026,90,228,318
2012-10-09 11:00:01,4,0,1,2,20.15848089,22.83557835,70,12.68651799,29,161,198
2011-09-17 14:00:00,3,0,0,2,21.32,25,72,12.998,123,174,297
2012-08-08 0:00:00,3,0,1,1,28.7,33.335,84,0,12,46,58
2011-05-07 5:00:00,2,0,0,1,18.86,22.725,59,8.9981,4,3,7
2012-02-14 5:00:01,1,0,1,2,10.37671081,13.85248739,67,6.58436345,0,0,7
2012-08-02 22:00:00,3,0,1,1,30.34,34.85,70,12.998,35,227,262
2011-04-09 6:00:02,2,0,0,2,10.81326305,14.85203907,90,11.0212203,8,27,5
2012-06-19 11:00:00,2,0,1,1,27.06,31.06,69,8.9981,56,174,230
2011-05-14 9:00:00,2,0,0,2,21.32,25,94,6.0032,14,86,100
2012-12-05 15:00:01,4,0,1,1,19.18013623,24.02289192,33,18.9226491,21,241,302
2012-03-14 23:00:00,1,0,1,1,22.96,26.515,43,11.0014,19,72,91
2011-06-08 21:00:00,2,0,1,1,32.8,40.15,66,8.9981,34,168,202
2011-01-11 18:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,94,95
2012-03-16 21:00:00,1,0,1,2,18.04,21.97,94,0,8,144,152
2012-07-11 6:00:00,3,0,1,1,26.24,28.79,89,8.9981,17,168,185
2011-10-08 6:00:00,4,0,0,1,17.22,21.21,94,0,6,16,22
2011-06-14 5:00:00,2,0,1,1,22.14,25.76,56,22.0028,3,23,26
2012-02-03 3:00:00,1,0,1,1,11.48,12.88,56,19.9995,0,4,4
2012-08-18 22:00:00,3,0,0,1,27.06,31.06,61,0,90,171,261
2011-09-18 6:00:00,3,0,0,1,18.04,21.97,77,16.9979,2,10,12
2012-12-01 0:00:00,4,0,0,1,10.66,15.15,81,0,9,99,108
2011-08-02 19:00:00,3,0,1,2,35.26,37.88,36,15.0013,85,369,454
2011-12-03 1:00:02,4,0,0,1,10.80251966,13.6142372,65,12.32234452,7,63,41
2011-10-03 5:00:00,4,0,1,2,14.76,18.18,76,7.0015,4,17,21
2012-04-07 15:00:00,2,0,0,1,21.32,25,19,27.9993,321,305,626
2011-01-09 11:00:00,1,0,0,1,6.56,6.06,40,35.0008,2,47,49
2012-07-16 20:00:00,3,0,1,1,32.8,38.635,59,8.9981,66,388,454
2011-07-01 7:00:00,3,0,1,1,27.06,31.06,54,7.0015,25,218,243
2012-05-16 12:00:00,2,0,1,1,28.7,32.575,54,12.998,59,271,330
2011-10-13 8:00:00,4,0,1,3,22.14,25.76,100,6.0032,10,199,209
2011-07-02 7:00:00,3,0,0,1,26.24,30.305,65,0,10,35,45
2011-08-16 4:00:00,3,0,1,1,26.24,30.305,69,19.9995,0,5,5
2012-12-13 6:00:00,4,0,1,1,10.66,12.12,56,16.9979,2,112,114
2011-02-05 9:00:01,1,0,0,3,8.857561011,12.05069476,100,7.184049197,4,37,1
2011-06-01 16:00:00,2,0,1,1,35.26,40.15,47,19.9995,39,227,266
2012-04-18 9:00:00,2,0,1,3,19.68,23.485,44,19.9995,20,245,265
2011-02-01 5:00:00,1,0,1,3,5.74,10.605,93,0,0,3,3
2011-08-13 3:00:00,3,0,0,1,27.06,31.06,65,8.9981,9,18,27
2012-06-04 10:00:00,2,0,1,1,26.24,31.06,41,31.0009,67,120,187
2011-08-08 1:00:00,3,0,1,1,27.88,31.82,83,8.9981,4,8,12
2012-11-05 0:00:00,4,0,1,2,12.3,14.395,56,12.998,3,20,23
2011-07-18 16:00:00,3,0,1,1,34.44,40.15,53,19.0012,45,220,265
2012-02-12 20:00:00,1,0,0,1,5.74,6.06,42,22.0028,1,56,57
2011-01-14 21:00:00,1,0,1,1,6.56,11.365,69,0,4,48,52
2012-01-14 4:00:00,1,0,0,1,5.74,7.575,50,8.9981,0,3,3
2012-03-07 3:00:00,1,0,1,1,12.3,13.635,56,23.9994,1,2,3
2011-02-02 10:00:00,1,0,1,2,9.02,13.635,100,0,2,59,61
2011-09-19 2:00:00,3,0,1,2,21.32,25,72,8.9981,6,7,13
2012-07-12 23:00:00,3,0,1,2,28.7,32.575,51,15.0013,33,178,211
2011-03-04 8:00:00,1,0,1,1,7.38,9.85,74,8.9981,6,222,228
2011-07-10 22:00:00,3,0,0,1,30.34,34.85,66,15.0013,56,87,143
2012-05-10 12:00:00,2,0,1,1,21.32,25,48,27.9993,65,207,272
2012-07-08 19:00:00,3,0,0,1,31.98,37.12,62,11.0014,66,184,250
2011-09-10 12:00:00,3,0,0,1,29.52,34.09,62,15.0013,144,260,404
2012-02-04 7:00:00,1,0,0,2,9.84,12.12,87,8.9981,1,27,28
2011-06-10 6:00:00,2,0,1,1,27.06,30.305,78,6.0032,10,94,104
2012-09-08 6:00:01,3,0,0,2,25.248166,29.13086104,87,18.86764662,9,38,18
2011-09-18 5:00:00,3,0,0,1,18.04,21.97,77,15.0013,1,5,6
2011-01-07 21:00:00,1,0,1,1,7.38,9.85,47,8.9981,0,39,39
2011-02-17 7:00:00,1,0,1,1,13.12,16.665,57,7.0015,7,119,126
2011-04-12 11:00:01,2,0,1,1,21.49295988,24.40793693,77,23.67051229,14,46,44
2012-12-01 14:00:00,4,0,0,2,14.76,18.94,71,0,110,369,479
2012-02-17 13:00:00,1,0,1,1,16.4,20.455,43,23.9994,34,171,205
2012-12-09 15:00:00,4,0,0,3,14.76,17.425,93,11.0014,25,200,225
2012-12-07 19:00:01,4,0,1,2,15.3044779,20.14135556,77,0.5016862168,12,334,342
2012-09-07 19:00:00,3,0,1,1,30.34,34.09,62,19.0012,70,498,568
2012-09-14 3:00:00,3,0,1,1,22.14,25.76,77,0,5,9,14
2012-09-10 14:00:00,3,0,1,1,27.06,31.06,36,19.0012,107,233,340
2012-12-06 3:00:00,4,0,1,1,9.02,11.365,55,12.998,0,2,2
2012-04-11 14:00:00,2,0,1,1,14.76,17.425,57,12.998,34,101,135
2012-11-13 18:00:00,4,0,1,1,13.94,15.91,49,19.0012,45,514,559
2011-06-15 19:00:00,2,0,1,1,28.7,31.82,37,19.0012,54,362,416
2012-04-12 14:00:00,2,0,1,1,20.5,24.24,31,22.0028,74,150,224
2012-07-17 13:00:00,3,0,1,1,37.72,40.91,31,12.998,53,168,221
2011-12-19 9:00:00,4,0,1,1,9.02,10.605,69,15.0013,17,166,183
2011-07-12 4:00:00,3,0,1,1,28.7,33.335,79,11.0014,0,6,6
2012-12-08 12:00:00,4,0,0,2,16.4,20.455,87,15.0013,122,364,486
2012-07-15 18:00:00,3,0,0,3,29.52,34.85,79,23.9994,84,228,312
2012-02-01 8:00:00,1,0,1,3,14.76,18.18,73,7.0015,15,505,520
2011-05-02 22:00:00,2,0,1,2,24.6,29.545,73,0,28,97,125
2011-05-15 22:00:00,2,0,0,1,22.96,26.515,83,0,29,88,117
2012-12-08 8:00:00,4,0,0,2,15.58,19.695,94,6.0032,5,106,111
2011-11-04 18:00:00,4,0,1,1,17.22,21.21,32,31.0009,35,339,374
2012-10-06 18:00:00,4,0,0,1,21.32,25,48,27.9993,183,312,495
2011-09-03 6:00:00,3,0,0,1,25.42,29.545,73,11.0014,4,19,23
2012-04-10 7:00:00,2,0,1,1,13.94,17.425,71,7.0015,16,368,384
2011-12-15 21:00:00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
2012-04-11 23:00:00,2,0,1,1,13.94,15.15,57,19.9995,9,52,61
2012-04-13 20:00:00,2,0,1,1,20.5,24.24,29,8.9981,44,242,286
2011-05-15 18:00:00,2,0,0,1,22.96,26.515,78,16.9979,60,177,237
2011-01-01 6:00:00,1,0,0,1,9.02,13.635,80,0,2,0,2
2012-02-17 22:00:00,1,0,1,1,14.76,17.425,40,15.0013,15,92,107
2012-01-08 1:00:00,1,0,0,1,13.94,16.665,42,12.998,10,62,72
2012-02-07 23:00:01,1,0,1,1,13.15092757,16.13787346,57,10.22539441,2,30,16
2012-05-07 9:00:00,2,0,1,2,20.5,24.24,82,15.0013,61,289,350
2012-01-02 10:00:00,1,1,0,1,10.66,12.12,35,19.0012,20,89,109
2012-06-09 14:00:00,2,0,0,1,33.62,34.85,23,12.998,239,354,593
2012-01-16 16:00:00,1,1,0,1,10.66,11.365,44,23.9994,22,158,180
2011-11-04 15:00:00,4,0,1,1,18.86,22.725,44,26.0027,45,192,237
2012-12-02 10:00:00,4,0,0,2,12.3,16.665,87,0,63,230,293
2012-04-03 17:00:00,2,0,1,1,25.42,30.305,17,12.998,123,634,757
2011-01-11 23:00:00,1,0,1,3,6.56,9.85,93,6.0032,1,18,19
2011-01-10 10:00:00,1,0,1,2,5.74,6.06,50,19.9995,0,31,31
2011-12-10 13:00:01,4,0,0,1,14.38034433,16.94668378,33,28.74641928,56,235,272
2011-08-01 9:00:01,3,0,1,1,34.04946599,38.29542095,41,2.024932889,26,120,161
2011-11-13 21:00:00,4,0,0,1,19.68,23.485,36,16.9979,19,76,95
2012-05-02 8:00:00,2,0,1,2,22.96,26.515,88,0,26,640,666
2012-03-12 10:00:00,1,0,1,1,16.4,20.455,50,15.0013,39,98,137
2012-09-12 17:00:00,3,0,1,1,28.7,31.82,41,19.9995,114,811,925
2012-11-12 14:00:00,4,1,0,1,23.78,27.275,60,19.0012,134,310,444
2012-12-12 17:00:00,4,0,1,2,13.12,15.15,53,15.0013,21,540,561
2012-06-06 22:00:01,2,0,1,1,21.08113664,26.71365658,78,6.402539226,33,229,247
2012-05-07 21:00:00,2,0,1,2,22.14,25.76,45,15.0013,37,210,247
2012-03-05 4:00:01,1,0,1,1,8.838212372,10.90755097,56,6.379758356,0,27,10
2011-03-07 6:00:00,1,0,1,1,8.2,9.09,75,26.0027,3,31,34
2011-08-01 18:00:00,3,0,1,1,31.98,34.85,43,12.998,68,475,543
2012-04-10 21:00:00,2,0,1,1,18.04,21.97,30,30.0026,15,191,206
2012-08-13 3:00:00,3,0,1,1,26.24,30.305,69,0,1,5,6
2012-03-18 18:00:00,1,0,0,1,22.96,26.515,64,11.0014,165,294,459
2012-10-15 22:00:00,4,0,1,1,20.5,24.24,59,19.0012,8,118,126
2011-10-14 0:00:00,4,0,1,1,23.78,27.275,94,6.0032,10,29,39
2012-12-10 19:00:00,4,0,1,1,21.32,25,77,19.0012,18,409,427
2011-03-15 11:00:00,1,0,1,2,13.94,15.91,57,15.0013,27,51,78
2011-02-19 5:00:00,1,0,0,1,16.4,20.455,15,22.0028,0,3,3
2012-04-07 0:00:00,2,0,0,1,17.22,21.21,26,19.9995,9,85,94
2011-05-19 14:00:00,2,0,1,3,22.14,25.76,73,12.998,43,137,180
2012-07-06 11:00:00,3,0,1,1,34.44,36.365,32,6.0032,92,141,233
2011-07-19 12:00:01,3,0,1,1,36.00513981,41.47627099,58,5.485868719,25,130,183
2011-08-05 22:00:00,3,0,1,1,28.7,32.575,65,15.0013,51,137,188
2011-09-10 13:00:00,3,0,0,1,30.34,34.09,55,19.0012,131,239,370
2011-08-12 7:00:00,3,0,1,1,26.24,31.06,44,11.0014,17,247,264
2012-02-10 22:00:00,1,0,1,2,13.12,17.425,66,0,11,102,113
2012-06-03 9:00:00,2,0,0,1,24.6,31.06,46,12.998,70,230,300
2012-02-15 21:00:03,1,0,1,1,13.55550981,17.61595868,57,10.63428804,2,164,156
2011-10-13 18:00:00,4,0,1,3,25.42,28.79,83,16.9979,20,248,268
2012-03-01 2:00:00,1,0,1,2,18.86,22.725,94,19.0012,0,6,6
2012-02-08 11:00:00,1,0,1,2,10.66,12.88,65,15.0013,5,97,102
2012-08-15 11:00:00,3,0,1,2,30.34,34.09,58,12.998,80,155,235
2012-02-11 2:00:00,1,0,0,3,10.66,12.88,81,12.998,2,24,26
2012-04-09 23:00:00,2,0,1,1,18.04,21.97,44,19.9995,6,61,67
2011-11-13 6:00:00,4,0,0,1,13.94,16.665,66,8.9981,5,18,23
2011-11-14 11:00:00,4,0,1,2,22.14,25.76,60,19.0012,22,106,128
2011-06-12 5:00:00,2,0,0,1,25.42,28.03,88,15.0013,5,5,10
2011-05-05 3:00:00,2,0,1,1,13.94,15.91,66,16.9979,0,4,4
2012-07-06 5:00:00,3,0,1,1,30.34,34.85,66,12.998,4,31,35
2011-08-19 17:00:00,3,0,1,1,31.16,35.605,58,35.0008,85,442,527
2011-10-14 18:00:01,4,0,1,1,21.113906,25.05783345,34,18.34542328,61,367,393
2011-03-08 19:00:00,1,0,1,1,13.94,17.425,31,7.0015,9,141,150
2012-08-10 23:00:00,3,0,1,1,29.52,34.09,70,19.0012,33,159,192
2011-11-02 17:00:00,4,0,1,1,18.04,21.97,62,12.998,30,523,553
2011-03-19 0:00:00,1,0,0,2,24.6,31.06,53,16.9979,26,50,76
2011-11-19 10:00:00,4,0,0,1,13.12,15.15,45,16.9979,35,165,200
2012-10-02 14:00:01,4,0,1,3,25.05086941,27.49233868,91,8.987685275,15,140,169
2012-07-07 6:00:01,3,0,0,1,29.20807091,34.26156002,71,7.844090946,8,28,44
2012-12-15 3:00:00,4,0,0,2,9.84,14.395,81,0,5,18,23
2012-08-03 0:00:00,3,0,1,1,29.52,34.09,70,12.998,15,56,71
2011-06-15 6:00:00,2,0,1,1,20.5,24.24,63,16.9979,11,110,121
2011-01-03 4:00:00,1,0,1,1,6.56,6.82,47,26.0027,0,1,1
2011-11-05 5:00:00,4,0,0,1,10.66,11.365,60,22.0028,0,2,2
2012-09-07 16:00:00,3,0,1,1,32.8,37.88,55,19.0012,75,395,470
2011-04-04 19:00:01,2,0,1,1,28.62329491,34.43739074,23,31.02834124,44,224,274
2012-07-15 0:00:00,3,0,0,1,27.88,31.82,89,11.0014,40,147,187
2012-07-19 18:00:01,3,0,1,1,35.35641314,39.64337076,38,12.84584078,87,669,748
2011-09-15 5:00:00,3,0,1,1,24.6,28.79,78,0,1,30,31
2011-05-07 19:00:00,2,0,0,1,22.96,26.515,43,12.998,88,179,267
2012-03-04 9:00:00,1,0,0,1,12.3,13.635,49,30.0026,14,104,118
2012-04-05 7:00:00,2,0,1,1,13.94,16.665,49,12.998,15,339,354
2011-03-13 3:00:00,1,0,0,1,13.94,16.665,76,8.9981,6,17,23
2011-10-08 9:00:00,4,0,0,1,20.5,24.24,77,0,54,163,217
2012-01-04 6:00:00,1,0,1,1,0.82,2.275,41,11.0014,0,59,59
2011-04-15 23:00:00,2,1,0,2,14.76,17.425,81,12.998,8,56,64
2011-09-08 14:00:00,3,0,1,2,28.7,33.335,79,23.9994,15,105,120
2012-03-01 10:00:00,1,0,1,1,21.32,25,55,11.0014,11,122,133
2012-09-06 0:00:02,3,0,1,2,28.40905507,34.05020466,87,4.904747015,21,23,69
2012-12-19 14:00:00,4,0,1,1,17.22,21.21,50,12.998,33,185,218
2011-09-19 3:00:00,3,0,1,2,20.5,24.24,77,8.9981,1,4,5
2012-05-16 18:00:02,2,0,1,1,29.29414081,33.78690979,51,13.379987,105,749,850
2012-01-01 13:00:00,1,0,0,1,17.22,21.21,58,19.0012,82,141,223
2012-03-05 4:00:00,1,0,1,1,8.2,11.365,55,6.0032,0,1,1
2011-06-19 13:00:00,2,0,0,2,30.34,33.335,51,0,149,214,363
2011-05-02 1:00:00,2,0,1,1,18.86,22.725,72,8.9981,41,73,114
2011-07-06 11:00:01,3,0,1,2,28.51729451,33.41133289,76,0,14,71,118
2012-04-04 5:00:00,2,0,1,1,17.22,21.21,67,6.0032,0,27,27
2011-02-05 12:00:01,1,0,0,3,10.2592152,12.19798223,100,11.03027847,7,29,78
